userid,version,sum_gamerounds,retention_1,retention_7,Retention,NewRetention,group
4409710,gate_30,30,False,False,0,False-False,A
4409757,gate_30,8,False,False,0,False-False,A
4409800,gate_40,4,False,False,0,False-False,B
4409877,gate_30,11,False,False,0,False-False,A
4410045,gate_40,38,False,False,0,False-False,B
4410051,gate_30,104,True,True,1,True-True,A
4410198,gate_40,263,True,True,1,True-True,B
4410311,gate_40,367,True,True,1,True-True,B
4410515,gate_40,22,True,False,0,True-False,B
4410636,gate_40,42,True,False,0,True-False,B
4410704,gate_40,4,False,False,0,False-False,B
4410772,gate_40,244,False,True,0,False-True,B
4410981,gate_40,28,True,False,0,True-False,B
4411085,gate_30,18,False,True,0,False-True,A
4411133,gate_40,54,True,False,0,True-False,B
4411514,gate_40,39,True,False,0,True-False,B
4411551,gate_40,9,False,True,0,False-True,B
4411602,gate_40,216,True,True,1,True-True,B
4411676,gate_40,45,True,False,0,True-False,B
4411677,gate_30,301,True,True,1,True-True,A
4411716,gate_40,4,False,False,0,False-False,B
4411803,gate_30,22,False,False,0,False-False,A
4412000,gate_40,9,False,False,0,False-False,B
4412142,gate_40,3,False,False,0,False-False,B
4412192,gate_30,4,False,False,0,False-False,A
4412446,gate_40,2,False,False,0,False-False,B
4412519,gate_40,119,True,True,1,True-True,B
4412562,gate_40,3,False,False,0,False-False,B
4412772,gate_40,4,False,False,0,False-False,B
4412816,gate_40,0,False,False,0,False-False,B
4412901,gate_30,1,False,False,0,False-False,A
4412991,gate_30,26,True,False,0,True-False,A
4413029,gate_40,26,True,False,0,True-False,B
4413032,gate_30,55,False,True,0,False-True,A
4413265,gate_30,318,True,False,0,True-False,A
4413460,gate_30,1,False,False,0,False-False,A
4413483,gate_30,15,True,False,0,True-False,A
4413516,gate_30,1,False,False,0,False-False,A
4413517,gate_30,24,False,False,0,False-False,A
4413529,gate_30,32,False,True,0,False-True,A
4413558,gate_40,5,False,False,0,False-False,B
4413659,gate_40,0,False,False,0,False-False,B
4413719,gate_30,3,False,False,0,False-False,A
4413832,gate_40,27,True,False,0,True-False,B
4414001,gate_30,18,True,False,0,True-False,A
4414021,gate_30,19,False,False,0,False-False,A
4414068,gate_40,137,True,False,0,True-False,B
4414118,gate_40,10,False,False,0,False-False,B
4414227,gate_40,27,True,False,0,True-False,B
4414369,gate_30,35,True,False,0,True-False,A
4414428,gate_30,35,True,False,0,True-False,A
4414513,gate_40,16,True,False,0,True-False,B
4414557,gate_40,6,False,False,0,False-False,B
4414603,gate_40,13,False,False,0,False-False,B
4414604,gate_30,0,False,False,0,False-False,A
4414668,gate_30,1,False,False,0,False-False,A
4414676,gate_30,10,False,False,0,False-False,A
4414877,gate_30,16,True,True,1,True-True,A
4414904,gate_30,15,True,False,0,True-False,A
4414910,gate_40,28,False,False,0,False-False,B
4415047,gate_30,1,False,False,0,False-False,A
4415064,gate_40,0,False,False,0,False-False,B
4415176,gate_30,143,True,False,0,True-False,A
4415203,gate_30,2,False,False,0,False-False,A
4415403,gate_30,6,False,False,0,False-False,A
4415435,gate_40,164,False,True,0,False-True,B
4415634,gate_40,5,True,False,0,True-False,B
4415740,gate_30,54,True,False,0,True-False,A
4415759,gate_40,37,True,False,0,True-False,B
4416079,gate_30,2,False,False,0,False-False,A
4416235,gate_40,6,False,False,0,False-False,B
4416249,gate_30,3,False,False,0,False-False,A
4416296,gate_30,5,False,False,0,False-False,A
4416607,gate_40,2,False,False,0,False-False,B
4417007,gate_40,35,False,False,0,False-False,B
4417124,gate_30,1,False,False,0,False-False,A
4417144,gate_40,2,False,False,0,False-False,B
4417223,gate_40,5,False,False,0,False-False,B
4417520,gate_40,80,False,False,0,False-False,B
4417653,gate_30,10,False,False,0,False-False,A
4417662,gate_30,15,True,False,0,True-False,A
4417676,gate_30,355,True,True,1,True-True,A
4417801,gate_30,66,True,False,0,True-False,A
4417927,gate_30,21,True,False,0,True-False,A
4418138,gate_40,17,True,False,0,True-False,B
4418144,gate_40,15,True,False,0,True-False,B
4418384,gate_30,28,True,False,0,True-False,A
4418568,gate_30,1,False,False,0,False-False,A
4418614,gate_40,13,False,False,0,False-False,B
4418631,gate_40,1,False,False,0,False-False,B
4418734,gate_40,8,False,False,0,False-False,B
4418878,gate_40,6,True,False,0,True-False,B
4418970,gate_30,46,False,False,0,False-False,A
4419034,gate_40,15,False,False,0,False-False,B
4419163,gate_30,32,True,False,0,True-False,A
4419425,gate_30,18,True,True,1,True-True,A
4419432,gate_40,2,False,False,0,False-False,B
4419439,gate_40,0,False,False,0,False-False,B
4419586,gate_30,6,False,False,0,False-False,A
4419622,gate_40,29,True,False,0,True-False,B
4419630,gate_30,48,False,False,0,False-False,A
4419697,gate_40,27,False,False,0,False-False,B
4419805,gate_30,1,False,False,0,False-False,A
4419925,gate_30,59,True,False,0,True-False,A
4420064,gate_30,16,False,False,0,False-False,A
4420076,gate_30,2,False,False,0,False-False,A
4420111,gate_30,4,False,False,0,False-False,A
4420216,gate_40,37,False,False,0,False-False,B
4420268,gate_40,2,False,False,0,False-False,B
4420563,gate_30,12,False,False,0,False-False,A
4420666,gate_40,19,False,False,0,False-False,B
4420682,gate_30,261,True,True,1,True-True,A
4420701,gate_30,4,False,False,0,False-False,A
4420781,gate_40,124,True,True,1,True-True,B
4420862,gate_40,3,False,False,0,False-False,B
4420874,gate_40,1,False,False,0,False-False,B
4420889,gate_40,29,True,False,0,True-False,B
4420969,gate_30,61,True,False,0,True-False,A
4421476,gate_30,4,True,False,0,True-False,A
4421691,gate_40,82,True,False,0,True-False,B
4421968,gate_40,3,False,False,0,False-False,B
4422023,gate_40,46,True,False,0,True-False,B
4422253,gate_30,3,False,False,0,False-False,A
4422257,gate_40,4,False,False,0,False-False,B
4422293,gate_40,4,False,False,0,False-False,B
4422313,gate_40,10,False,False,0,False-False,B
4422354,gate_40,4,False,False,0,False-False,B
4422438,gate_40,6,False,False,0,False-False,B
4422457,gate_30,7,False,False,0,False-False,A
4422713,gate_40,126,True,False,0,True-False,B
4422724,gate_40,95,True,False,0,True-False,B
4422743,gate_30,4,False,False,0,False-False,A
4422761,gate_30,22,False,False,0,False-False,A
4422851,gate_30,14,False,False,0,False-False,A
4422853,gate_30,5,False,True,0,False-True,A
4422998,gate_40,1,False,False,0,False-False,B
4423258,gate_40,0,False,False,0,False-False,B
4423374,gate_40,96,False,True,0,False-True,B
4423558,gate_30,4,False,False,0,False-False,A
4423688,gate_30,3,True,False,0,True-False,A
4423849,gate_30,69,True,False,0,True-False,A
4423864,gate_40,124,True,True,1,True-True,B
4424017,gate_40,2,False,False,0,False-False,B
4424299,gate_40,11,False,False,0,False-False,B
4424319,gate_30,8,False,False,0,False-False,A
4424572,gate_40,272,True,True,1,True-True,B
4424879,gate_30,30,False,False,0,False-False,A
4424885,gate_40,2,False,False,0,False-False,B
4424933,gate_30,3,False,False,0,False-False,A
4424977,gate_30,58,True,True,1,True-True,A
4425155,gate_30,111,True,True,1,True-True,A
4425266,gate_40,1,False,False,0,False-False,B
4425437,gate_40,37,False,True,0,False-True,B
4425441,gate_30,53,True,False,0,True-False,A
4425591,gate_30,92,True,True,1,True-True,A
4425938,gate_40,16,True,True,1,True-True,B
4425950,gate_30,16,False,False,0,False-False,A
4426334,gate_40,163,True,True,1,True-True,B
4426887,gate_30,96,True,False,0,True-False,A
4427003,gate_30,142,True,False,0,True-False,A
4427194,gate_30,2,False,False,0,False-False,A
4427350,gate_30,10,False,False,0,False-False,A
4427427,gate_30,16,False,False,0,False-False,A
4427455,gate_40,132,True,True,1,True-True,B
4427509,gate_40,1,False,False,0,False-False,B
4427652,gate_40,60,False,False,0,False-False,B
4427863,gate_30,1,False,False,0,False-False,A
4427877,gate_40,4,False,False,0,False-False,B
4427890,gate_40,8,True,False,0,True-False,B
4427916,gate_30,176,True,True,1,True-True,A
4427965,gate_40,78,True,False,0,True-False,B
4427988,gate_40,67,False,True,0,False-True,B
4428208,gate_40,39,True,False,0,True-False,B
4428249,gate_30,2,True,False,0,True-False,A
4428476,gate_30,47,True,False,0,True-False,A
4428553,gate_30,1,False,False,0,False-False,A
4428632,gate_30,44,True,False,0,True-False,A
4428655,gate_40,50,False,True,0,False-True,B
4428911,gate_30,3,False,False,0,False-False,A
4428952,gate_30,16,True,False,0,True-False,A
4429002,gate_40,27,False,False,0,False-False,B
4429028,gate_40,1,False,False,0,False-False,B
4429031,gate_30,1,False,False,0,False-False,A
4429413,gate_40,1,False,False,0,False-False,B
4429430,gate_40,36,True,False,0,True-False,B
4429515,gate_40,9,False,False,0,False-False,B
4429696,gate_40,15,False,False,0,False-False,B
4429819,gate_40,5,False,False,0,False-False,B
4429961,gate_40,7,False,False,0,False-False,B
4430153,gate_40,29,True,False,0,True-False,B
4430165,gate_30,0,False,False,0,False-False,A
4430169,gate_30,9,False,False,0,False-False,A
4430181,gate_40,18,False,False,0,False-False,B
4430408,gate_40,8,False,True,0,False-True,B
4430421,gate_40,21,True,False,0,True-False,B
4430449,gate_40,17,False,False,0,False-False,B
4430457,gate_40,11,False,False,0,False-False,B
4430513,gate_40,5,False,False,0,False-False,B
4430519,gate_40,32,False,False,0,False-False,B
4430572,gate_30,41,True,False,0,True-False,A
4430690,gate_40,200,True,True,1,True-True,B
4430693,gate_30,135,True,True,1,True-True,A
4430761,gate_30,33,True,False,0,True-False,A
4430850,gate_40,2,False,False,0,False-False,B
4430935,gate_30,323,True,True,1,True-True,A
4431016,gate_40,14,False,False,0,False-False,B
4431142,gate_30,89,True,False,0,True-False,A
4431148,gate_30,86,True,True,1,True-True,A
4431183,gate_30,37,False,False,0,False-False,A
4431378,gate_30,45,True,False,0,True-False,A
4431391,gate_30,53,True,False,0,True-False,A
4431394,gate_40,14,True,False,0,True-False,B
4431608,gate_40,240,True,True,1,True-True,B
4431803,gate_30,42,True,False,0,True-False,A
4431809,gate_30,3,False,False,0,False-False,A
4431851,gate_40,3,False,False,0,False-False,B
4431868,gate_40,1,False,False,0,False-False,B
4431876,gate_30,19,False,False,0,False-False,A
4431880,gate_40,13,False,False,0,False-False,B
4431991,gate_30,0,False,False,0,False-False,A
4432079,gate_40,28,False,False,0,False-False,B
4432128,gate_40,65,True,False,0,True-False,B
4432160,gate_30,55,True,True,1,True-True,A
4432272,gate_30,8,False,False,0,False-False,A
4432433,gate_40,153,True,False,0,True-False,B
4432473,gate_40,80,True,True,1,True-True,B
4432638,gate_30,1,False,False,0,False-False,A
4432645,gate_30,123,True,True,1,True-True,A
4432759,gate_30,17,True,False,0,True-False,A
4432797,gate_30,38,False,False,0,False-False,A
4432960,gate_30,18,False,False,0,False-False,A
4433154,gate_30,11,False,False,0,False-False,A
4433264,gate_40,10,False,False,0,False-False,B
4433283,gate_40,0,False,False,0,False-False,B
4433312,gate_30,14,True,False,0,True-False,A
4433455,gate_30,2,False,False,0,False-False,A
4433560,gate_40,9,False,False,0,False-False,B
4433851,gate_40,66,True,False,0,True-False,B
4433985,gate_40,156,True,False,0,True-False,B
4434137,gate_40,6,False,False,0,False-False,B
4434182,gate_30,16,False,False,0,False-False,A
4434601,gate_30,17,True,False,0,True-False,A
4434708,gate_30,3,False,False,0,False-False,A
4435074,gate_40,80,True,True,1,True-True,B
4435128,gate_40,61,True,False,0,True-False,B
4435131,gate_40,49,True,False,0,True-False,B
4435385,gate_40,4,False,False,0,False-False,B
4435620,gate_30,11,False,False,0,False-False,A
4435675,gate_30,32,False,True,0,False-True,A
4435676,gate_40,19,True,False,0,True-False,B
4435725,gate_40,223,True,False,0,True-False,B
4435744,gate_30,1,False,False,0,False-False,A
4435904,gate_40,25,True,False,0,True-False,B
4435981,gate_40,58,False,True,0,False-True,B
4436039,gate_40,9,False,False,0,False-False,B
4436167,gate_40,15,True,False,0,True-False,B
4436266,gate_30,409,True,False,0,True-False,A
4436437,gate_40,355,True,True,1,True-True,B
4436455,gate_40,108,True,True,1,True-True,B
4436648,gate_40,34,True,False,0,True-False,B
4436817,gate_40,0,False,False,0,False-False,B
4436862,gate_30,22,True,False,0,True-False,A
4436869,gate_30,20,True,False,0,True-False,A
4436950,gate_30,71,True,False,0,True-False,A
4436983,gate_30,4,False,False,0,False-False,A
4437109,gate_30,0,False,False,0,False-False,A
4437122,gate_30,142,True,True,1,True-True,A
4437166,gate_30,294,True,True,1,True-True,A
4437252,gate_30,80,True,True,1,True-True,A
4437275,gate_30,92,True,False,0,True-False,A
4437297,gate_30,6,False,False,0,False-False,A
4437332,gate_30,284,True,True,1,True-True,A
4437536,gate_30,15,True,False,0,True-False,A
4437622,gate_30,158,False,False,0,False-False,A
4437624,gate_30,44,True,False,0,True-False,A
4437643,gate_30,8,False,False,0,False-False,A
4437926,gate_30,94,False,False,0,False-False,A
4438107,gate_30,23,True,False,0,True-False,A
4438111,gate_40,66,True,False,0,True-False,B
4438119,gate_40,506,True,True,1,True-True,B
4438212,gate_30,140,False,False,0,False-False,A
4438336,gate_30,9,False,False,0,False-False,A
4438602,gate_30,86,True,False,0,True-False,A
4438679,gate_30,48,True,True,1,True-True,A
4438796,gate_40,87,True,True,1,True-True,B
4438906,gate_40,13,False,False,0,False-False,B
4438951,gate_40,25,False,False,0,False-False,B
4438971,gate_40,103,True,False,0,True-False,B
4439021,gate_40,3,False,False,0,False-False,B
4439425,gate_30,10,False,False,0,False-False,A
4439426,gate_40,5,False,False,0,False-False,B
4439428,gate_40,13,False,False,0,False-False,B
4439469,gate_40,289,False,True,0,False-True,B
4439555,gate_40,1,False,False,0,False-False,B
4439583,gate_30,3,True,False,0,True-False,A
4439786,gate_30,0,False,False,0,False-False,A
4440000,gate_30,1,False,False,0,False-False,A
4440035,gate_40,27,True,False,0,True-False,B
4440206,gate_40,110,True,True,1,True-True,B
4440255,gate_30,11,False,False,0,False-False,A
4440262,gate_30,25,False,False,0,False-False,A
4440314,gate_30,17,False,False,0,False-False,A
4440418,gate_40,352,True,True,1,True-True,B
4440452,gate_40,11,False,False,0,False-False,B
4440646,gate_30,16,True,False,0,True-False,A
4440674,gate_30,17,True,True,1,True-True,A
4440771,gate_30,298,True,True,1,True-True,A
4440875,gate_30,90,True,False,0,True-False,A
4440893,gate_30,3,False,False,0,False-False,A
4440903,gate_40,50,True,False,0,True-False,B
4440936,gate_40,57,True,True,1,True-True,B
4440988,gate_30,36,True,False,0,True-False,A
4441895,gate_40,14,False,False,0,False-False,B
4442024,gate_40,25,True,False,0,True-False,B
4442056,gate_30,31,True,True,1,True-True,A
4442060,gate_30,95,True,False,0,True-False,A
4442121,gate_30,6,False,False,0,False-False,A
4442160,gate_40,23,False,False,0,False-False,B
4442401,gate_40,47,True,False,0,True-False,B
4442488,gate_40,23,True,False,0,True-False,B
4442492,gate_40,1,False,False,0,False-False,B
4442595,gate_40,0,False,False,0,False-False,B
4443260,gate_40,0,False,False,0,False-False,B
4443355,gate_30,5,False,False,0,False-False,A
4443546,gate_40,21,True,True,1,True-True,B
4443552,gate_30,3,False,False,0,False-False,A
4443581,gate_30,2,False,False,0,False-False,A
4443691,gate_30,6,False,False,0,False-False,A
4443848,gate_40,10,True,False,0,True-False,B
4443874,gate_30,17,False,False,0,False-False,A
4443884,gate_40,9,False,True,0,False-True,B
4443887,gate_30,7,True,False,0,True-False,A
4443894,gate_30,0,False,False,0,False-False,A
4443895,gate_30,229,True,True,1,True-True,A
4444051,gate_40,233,False,True,0,False-True,B
4444152,gate_30,61,True,False,0,True-False,A
4444158,gate_30,42,False,False,0,False-False,A
4444177,gate_30,7,False,False,0,False-False,A
4444240,gate_30,5,False,False,0,False-False,A
4444271,gate_40,247,True,True,1,True-True,B
4444677,gate_30,14,False,False,0,False-False,A
4444702,gate_30,46,True,False,0,True-False,A
4444704,gate_30,19,True,False,0,True-False,A
4444720,gate_40,27,True,False,0,True-False,B
4444781,gate_30,11,False,False,0,False-False,A
4444960,gate_40,2,False,False,0,False-False,B
4445004,gate_30,8,False,False,0,False-False,A
4445022,gate_40,9,False,False,0,False-False,B
4445068,gate_40,7,False,False,0,False-False,B
4445291,gate_30,9,True,False,0,True-False,A
4445308,gate_40,63,True,False,0,True-False,B
4445341,gate_30,9,False,False,0,False-False,A
4445425,gate_40,1,False,False,0,False-False,B
4445472,gate_30,1,False,False,0,False-False,A
4445482,gate_30,26,True,True,1,True-True,A
4445497,gate_30,293,True,True,1,True-True,A
4445544,gate_40,19,True,False,0,True-False,B
4445908,gate_30,16,False,False,0,False-False,A
4446290,gate_40,300,True,True,1,True-True,B
4446415,gate_40,9,False,False,0,False-False,B
4446516,gate_40,20,True,True,1,True-True,B
4446529,gate_30,6,False,False,0,False-False,A
4446580,gate_30,9,False,False,0,False-False,A
4446656,gate_30,18,True,True,1,True-True,A
4446825,gate_40,2,False,False,0,False-False,B
4446971,gate_30,22,True,False,0,True-False,A
4447225,gate_30,7,True,False,0,True-False,A
4447281,gate_40,15,False,True,0,False-True,B
4447312,gate_40,4,False,False,0,False-False,B
4447335,gate_40,24,False,False,0,False-False,B
4447338,gate_40,0,False,False,0,False-False,B
4447738,gate_40,39,False,False,0,False-False,B
4447862,gate_30,546,True,True,1,True-True,A
4447935,gate_40,0,False,False,0,False-False,B
4447954,gate_30,6,True,False,0,True-False,A
4447962,gate_40,47,False,True,0,False-True,B
4448386,gate_40,54,True,False,0,True-False,B
4448472,gate_30,11,True,False,0,True-False,A
4448544,gate_40,50,True,False,0,True-False,B
4448579,gate_30,21,True,False,0,True-False,A
4448742,gate_30,2,False,False,0,False-False,A
4448768,gate_30,11,True,False,0,True-False,A
4448821,gate_30,0,False,False,0,False-False,A
4448829,gate_40,91,False,True,0,False-True,B
4449159,gate_40,165,True,True,1,True-True,B
4449170,gate_40,2,False,False,0,False-False,B
4449275,gate_30,26,True,False,0,True-False,A
4449480,gate_30,16,False,False,0,False-False,A
4449481,gate_30,51,True,False,0,True-False,A
4449798,gate_30,14,False,False,0,False-False,A
4449872,gate_30,7,False,False,0,False-False,A
4449882,gate_40,300,True,True,1,True-True,B
4449925,gate_30,39,True,False,0,True-False,A
4450044,gate_40,21,True,False,0,True-False,B
4450056,gate_30,47,True,False,0,True-False,A
4450080,gate_30,19,False,False,0,False-False,A
4450083,gate_30,1,False,False,0,False-False,A
4450311,gate_40,2,False,False,0,False-False,B
4450606,gate_30,12,False,False,0,False-False,A
4450757,gate_30,2,False,False,0,False-False,A
4450775,gate_30,3,False,False,0,False-False,A
4450810,gate_40,7,False,False,0,False-False,B
4451137,gate_40,1,False,False,0,False-False,B
4451177,gate_30,73,False,False,0,False-False,A
4451181,gate_30,5,False,False,0,False-False,A
4451241,gate_40,54,True,False,0,True-False,B
4451639,gate_40,158,True,True,1,True-True,B
4451693,gate_30,1,False,False,0,False-False,A
4451803,gate_40,36,False,False,0,False-False,B
4451836,gate_30,286,True,True,1,True-True,A
4451964,gate_30,38,True,False,0,True-False,A
4451968,gate_40,0,False,False,0,False-False,B
4451998,gate_30,41,True,False,0,True-False,A
4452084,gate_30,8,True,False,0,True-False,A
4452110,gate_40,27,True,False,0,True-False,B
4452228,gate_40,20,False,False,0,False-False,B
4452330,gate_40,79,True,False,0,True-False,B
4452390,gate_40,129,True,True,1,True-True,B
4452412,gate_40,1,False,False,0,False-False,B
4452415,gate_30,21,False,False,0,False-False,A
4452427,gate_30,17,False,False,0,False-False,A
4452492,gate_30,123,True,False,0,True-False,A
4452508,gate_30,16,True,False,0,True-False,A
4452537,gate_40,23,True,False,0,True-False,B
4452545,gate_40,6,False,False,0,False-False,B
4452560,gate_30,32,False,False,0,False-False,A
4452579,gate_40,35,True,False,0,True-False,B
4452588,gate_40,22,False,False,0,False-False,B
4452724,gate_30,376,True,False,0,True-False,A
4452855,gate_40,13,True,False,0,True-False,B
4453266,gate_40,1,False,False,0,False-False,B
4453269,gate_40,19,False,True,0,False-True,B
4453602,gate_40,94,True,False,0,True-False,B
4453728,gate_30,33,False,False,0,False-False,A
4454024,gate_30,28,True,False,0,True-False,A
4454212,gate_40,289,True,True,1,True-True,B
4454361,gate_30,0,False,False,0,False-False,A
4454400,gate_30,420,True,True,1,True-True,A
4454429,gate_30,5,False,False,0,False-False,A
4454483,gate_30,7,False,False,0,False-False,A
4454547,gate_30,2,False,False,0,False-False,A
4454612,gate_30,78,True,False,0,True-False,A
4454742,gate_40,5,False,False,0,False-False,B
4454794,gate_40,19,False,False,0,False-False,B
4454904,gate_30,134,True,False,0,True-False,A
4454922,gate_40,15,True,False,0,True-False,B
4455230,gate_30,15,True,False,0,True-False,A
4455257,gate_30,8,False,False,0,False-False,A
4455300,gate_40,2,True,False,0,True-False,B
4455352,gate_30,18,True,False,0,True-False,A
4455503,gate_40,11,True,True,1,True-True,B
4455615,gate_30,3,False,False,0,False-False,A
4455925,gate_40,16,True,False,0,True-False,B
4455981,gate_40,49,False,True,0,False-True,B
4456047,gate_40,18,False,False,0,False-False,B
4456074,gate_30,39,True,False,0,True-False,A
4456102,gate_40,149,True,False,0,True-False,B
4456175,gate_30,15,False,False,0,False-False,A
4456209,gate_40,13,True,False,0,True-False,B
4456261,gate_30,168,False,True,0,False-True,A
4456296,gate_40,2,False,False,0,False-False,B
4456455,gate_30,1,False,False,0,False-False,A
4456544,gate_40,1,False,False,0,False-False,B
4456765,gate_30,22,True,False,0,True-False,A
4456840,gate_30,4,False,False,0,False-False,A
4456901,gate_30,70,True,False,0,True-False,A
4456973,gate_30,53,True,False,0,True-False,A
4457055,gate_30,2,False,False,0,False-False,A
4457074,gate_30,28,False,False,0,False-False,A
4457229,gate_40,0,False,False,0,False-False,B
4457539,gate_40,59,False,False,0,False-False,B
4457655,gate_30,7,False,False,0,False-False,A
4457818,gate_30,49,True,False,0,True-False,A
4457846,gate_30,1,False,False,0,False-False,A
4457867,gate_30,14,False,False,0,False-False,A
4457940,gate_30,38,True,True,1,True-True,A
4458020,gate_40,24,False,True,0,False-True,B
4458259,gate_30,45,True,False,0,True-False,A
4458327,gate_40,53,True,False,0,True-False,B
4458398,gate_30,3,True,True,1,True-True,A
4458474,gate_40,8,True,False,0,True-False,B
4458488,gate_40,2,False,False,0,False-False,B
4458547,gate_30,4,False,False,0,False-False,A
4458553,gate_30,4,False,False,0,False-False,A
4458882,gate_40,0,False,False,0,False-False,B
4459055,gate_30,61,False,False,0,False-False,A
4459068,gate_30,5,False,False,0,False-False,A
4459256,gate_40,71,True,False,0,True-False,B
4459321,gate_30,20,False,False,0,False-False,A
4459385,gate_30,2,False,False,0,False-False,A
4459418,gate_30,152,True,False,0,True-False,A
4459656,gate_30,35,False,False,0,False-False,A
4459695,gate_30,19,True,False,0,True-False,A
4459866,gate_40,107,True,False,0,True-False,B
4459885,gate_30,2,False,False,0,False-False,A
4460261,gate_40,8,True,False,0,True-False,B
4460420,gate_30,13,False,True,0,False-True,A
4460485,gate_30,13,False,False,0,False-False,A
4460673,gate_30,0,False,False,0,False-False,A
4460693,gate_40,102,True,False,0,True-False,B
4460717,gate_30,8,True,False,0,True-False,A
4460727,gate_40,12,False,False,0,False-False,B
4460811,gate_40,0,False,False,0,False-False,B
4460832,gate_30,19,True,False,0,True-False,A
4460887,gate_30,227,True,True,1,True-True,A
4460954,gate_40,9,False,False,0,False-False,B
4460962,gate_30,42,True,False,0,True-False,A
4461029,gate_30,15,True,False,0,True-False,A
4461030,gate_40,1,False,False,0,False-False,B
4461039,gate_30,30,False,False,0,False-False,A
4461195,gate_30,22,False,False,0,False-False,A
4461452,gate_40,7,False,False,0,False-False,B
4461483,gate_40,125,True,True,1,True-True,B
4461594,gate_40,305,True,True,1,True-True,B
4461665,gate_30,6,False,False,0,False-False,A
4461679,gate_40,8,False,True,0,False-True,B
4461696,gate_30,10,False,False,0,False-False,A
4461815,gate_40,113,True,True,1,True-True,B
4462033,gate_30,3,False,False,0,False-False,A
4462238,gate_30,5,True,False,0,True-False,A
4462420,gate_40,19,False,False,0,False-False,B
4462689,gate_30,86,True,False,0,True-False,A
4462741,gate_30,5,False,False,0,False-False,A
4462944,gate_30,68,True,False,0,True-False,A
4463140,gate_30,38,True,False,0,True-False,A
4463213,gate_30,12,False,False,0,False-False,A
4463383,gate_30,17,False,False,0,False-False,A
4463554,gate_40,2,False,False,0,False-False,B
4463758,gate_30,2,False,False,0,False-False,A
4463780,gate_30,0,False,False,0,False-False,A
4463841,gate_40,469,True,True,1,True-True,B
4464090,gate_40,55,False,False,0,False-False,B
4464132,gate_30,1,False,False,0,False-False,A
4464169,gate_40,14,True,False,0,True-False,B
4464174,gate_30,97,True,False,0,True-False,A
4464214,gate_30,99,True,True,1,True-True,A
4464249,gate_40,4,False,False,0,False-False,B
4464275,gate_30,28,True,False,0,True-False,A
4464337,gate_30,101,True,False,0,True-False,A
4464341,gate_30,257,True,True,1,True-True,A
4464569,gate_30,1,False,False,0,False-False,A
4464661,gate_40,529,False,True,0,False-True,B
4464700,gate_40,9,False,False,0,False-False,B
4464960,gate_30,2,False,False,0,False-False,A
4465022,gate_40,17,True,False,0,True-False,B
4465495,gate_30,2,False,False,0,False-False,A
4465572,gate_40,22,False,False,0,False-False,B
4465698,gate_30,11,False,False,0,False-False,A
4465794,gate_30,1,False,False,0,False-False,A
4465798,gate_40,12,False,False,0,False-False,B
4465850,gate_30,26,False,True,0,False-True,A
4465944,gate_30,4,False,False,0,False-False,A
4466013,gate_30,57,True,False,0,True-False,A
4466060,gate_30,43,True,False,0,True-False,A
4466400,gate_40,48,True,False,0,True-False,B
4466985,gate_30,35,False,False,0,False-False,A
4467115,gate_30,1,False,False,0,False-False,A
4467161,gate_40,1,False,False,0,False-False,B
4467165,gate_30,44,False,False,0,False-False,A
4467290,gate_30,50,True,False,0,True-False,A
4467420,gate_40,275,True,True,1,True-True,B
4467453,gate_40,13,True,False,0,True-False,B
4467486,gate_30,71,True,True,1,True-True,A
4467535,gate_30,0,False,False,0,False-False,A
4467638,gate_40,1,False,False,0,False-False,B
4467663,gate_40,6,False,False,0,False-False,B
4467817,gate_40,357,True,True,1,True-True,B
4468253,gate_30,73,True,False,0,True-False,A
4468353,gate_30,1,False,False,0,False-False,A
4468568,gate_40,14,True,False,0,True-False,B
4468612,gate_40,25,True,True,1,True-True,B
4468912,gate_30,34,False,False,0,False-False,A
4468955,gate_30,76,True,True,1,True-True,A
4469006,gate_30,77,True,False,0,True-False,A
4469138,gate_30,16,False,True,0,False-True,A
4469179,gate_40,146,True,False,0,True-False,B
4469464,gate_40,8,True,False,0,True-False,B
4469593,gate_40,21,True,False,0,True-False,B
4469856,gate_40,35,True,False,0,True-False,B
4470070,gate_40,105,True,False,0,True-False,B
4470475,gate_40,0,False,False,0,False-False,B
4470709,gate_30,7,False,False,0,False-False,A
4470822,gate_30,5,False,False,0,False-False,A
4470840,gate_40,25,True,False,0,True-False,B
4470875,gate_40,1,False,False,0,False-False,B
4471086,gate_40,11,True,True,1,True-True,B
4471159,gate_40,29,True,False,0,True-False,B
4471465,gate_40,0,False,False,0,False-False,B
4471486,gate_30,1,False,False,0,False-False,A
4471506,gate_30,371,True,True,1,True-True,A
4471521,gate_40,5,False,False,0,False-False,B
4471545,gate_40,31,False,False,0,False-False,B
4471684,gate_30,5,False,False,0,False-False,A
4471841,gate_40,3,False,False,0,False-False,B
4471875,gate_30,257,True,True,1,True-True,A
4471934,gate_40,3,False,False,0,False-False,B
4472088,gate_30,6,False,False,0,False-False,A
4472105,gate_40,15,True,False,0,True-False,B
4472131,gate_40,180,True,True,1,True-True,B
4472265,gate_30,21,True,False,0,True-False,A
4472273,gate_40,9,False,False,0,False-False,B
4472319,gate_40,49,False,False,0,False-False,B
4472383,gate_30,259,True,True,1,True-True,A
4472656,gate_30,534,True,True,1,True-True,A
4472675,gate_30,0,True,False,0,True-False,A
4472694,gate_40,206,True,False,0,True-False,B
4472982,gate_30,49,True,False,0,True-False,A
